Geo Code,Geo Name,Line Number
"59150391676","59151676",8981261
"59150391677","59151677",8983508
"59150391678","59151678",8985755
"59150391679","59151679",8988002
"59150391680","59151680",8990249
"59150391681","59151681",8992496
"59150391682","59151682",8994743
"59150391683","59151683",8996990
"59150391684","59151684",8999237
"59150391685","59151685",9001484
"59150391686","59151686",9003731
"59150391687","59151687",9005978
"59150391688","59151688",9008225
"59150391689","59151689",9010472
"59150391690","59151690",9012719
"59150391691","59151691",9014966
"59150391692","59151692",9017213
"59150391694","59151694",9019460
"59150391695","59151695",9021707
"59150391696","59151696",9023954
"59150391697","59151697",9026201
"59150391698","59151698",9028448
"59150391699","59151699",9030695
"59150391700","59151700",9032942
"59150391701","59151701",9035189
"59150391702","59151702",9037436
"59150391704","59151704",9039683
"59150391705","59151705",9041930
"59150391706","59151706",9044177
"59150392988","59152988",9046424
"59150392989","59152989",9048671
"59150392990","59152990",9050918
"59150392991","59152991",9053165
"59150392992","59152992",9055412
"59150392993","59152993",9057659
"59150392994","59152994",9059906
"59150392998","59152998",9062153
"59150392999","59152999",9064400
"59150393000","59153000",9066647
"59150393001","59153001",9068894
"59150393002","59153002",9071141
"59150393003","59153003",9073388
"59150393005","59153005",9075635
"59150393006","59153006",9077882
"59150393007","59153007",9080129
"59150393008","59153008",9082376
"59150393010","59153010",9084623
"59150393011","59153011",9086870
"59150393013","59153013",9089117
"59150393014","59153014",9091364
"59150393016","59153016",9093611
"59150393017","59153017",9095858
"59150393018","59153018",9098105
"59150393019","59153019",9100352
"59150393020","59153020",9102599
"59150393021","59153021",9104846
"59150393022","59153022",9107093
"59150393023","59153023",9109340
"59150393024","59153024",9111587
"59150393025","59153025",9113834
"59150393026","59153026",9116081
"59150393027","59153027",9118328
"59150393028","59153028",9120575
"59150393032","59153032",9122822
"59150393038","59153038",9125069
"59150393039","59153039",9127316
"59150393040","59153040",9129563
"59150393041","59153041",9131810
"59150393042","59153042",9134057
"59150393446","59153446",9136304
"59150393447","59153447",9138551
"59150393560","59153560",9140798
"59150393561","59153561",9143045
"59150393566","59153566",9145292
"59150393984","59153984",9147539
"59150393985","59153985",9149786
"5915043","Port Moody",9152033
"59150431600","59151600",9154280
"59150431601","59151601",9156527
"59150431603","59151603",9158774
"59150431605","59151605",9161021
"59150431610","59151610",9163268
"59150431611","59151611",9165515
"59150431612","59151612",9167762
"59150431613","59151613",9170009
"59150431614","59151614",9172256
"59150431616","59151616",9174503
"59150431617","59151617",9176750
"59150431618","59151618",9178997
"59150431619","59151619",9181244
"59150431620","59151620",9183491
"59150431621","59151621",9185738
"59150431622","59151622",9187985
"59150431625","59151625",9190232
"59150431626","59151626",9192479
"59150433045","59153045",9194726
"59150433049","59153049",9196973
"59150433413","59153413",9199220
"59150433414","59153414",9201467
"59150433415","59153415",9203714
"59150433416","59153416",9205961
"59150433596","59153596",9208208
"59150433597","59153597",9210455
"59150433598","59153598",9212702
"59150433599","59153599",9214949
"59150433600","59153600",9217196
"59150433601","59153601",9219443
"59150433957","59153957",9221690
"59150433958","59153958",9223937
"59150433960","59153960",9226184
"59150433961","59153961",9228431
"59150433962","59153962",9230678
"59150434004","59154004",9232925
"59150434005","59154005",9235172
"59150434006","59154006",9237419
"59150434007","59154007",9239666
"59150434052","59154052",9241913
"5915046","North Vancouver",9244160
"59150460062","59150062",9246407
"59150460064","59150064",9248654
"59150460067","59150067",9250901
"59150460068","59150068",9253148
"59150460069","59150069",9255395
"59150460070","59150070",9257642
"59150460071","59150071",9259889
"59150460072","59150072",9262136
"59150460100","59150100",9264383
"59150460101","59150101",9266630
"59150460102","59150102",9268877
"59150460103","59150103",9271124
"59150460104","59150104",9273371
"59150460105","59150105",9275618
"59150460106","59150106",9277865
"59150460107","59150107",9280112
"59150460108","59150108",9282359
"59150460109","59150109",9284606
"59150460110","59150110",9286853
"59150460111","59150111",9289100
"59150460112","59150112",9291347
"59150460113","59150113",9293594
"59150460114","59150114",9295841
"59150460115","59150115",9298088
"59150460116","59150116",9300335
"59150460117","59150117",9302582
"59150460119","59150119",9304829
"59150460120","59150120",9307076
"59150460121","59150121",9309323
"59150460122","59150122",9311570
"59150460123","59150123",9313817
"59150460124","59150124",9316064
"59150460125","59150125",9318311
"59150460126","59150126",9320558
"59150460127","59150127",9322805
"59150460129","59150129",9325052
"59150460130","59150130",9327299
"59150460131","59150131",9329546
"59150460132","59150132",9331793
"59150460133","59150133",9334040
"59150460134","59150134",9336287
"59150460135","59150135",9338534
"59150460136","59150136",9340781
"59150460137","59150137",9343028
"59150460147","59150147",9345275
"59150460148","59150148",9347522
"59150460152","59150152",9349769
"59150460153","59150153",9352016
"59150460157","59150157",9354263
"59150460158","59150158",9356510
"59150460159","59150159",9358757
"59150460160","59150160",9361004
"59150460161","59150161",9363251
"59150460162","59150162",9365498
"59150460163","59150163",9367745
"59150460164","59150164",9369992
"59150460165","59150165",9372239
"59150460166","59150166",9374486
"59150460167","59150167",9376733
"59150460174","59150174",9378980
"59150460175","59150175",9381227
"59150460177","59150177",9383474
"59150460179","59150179",9385721
"59150460207","59150207",9387968
"59150460208","59150208",9390215
"59150460209","59150209",9392462
"59150460211","59150211",9394709
"59150460214","59150214",9396956
"59150460219","59150219",9399203
"59150460220","59150220",9401450
"59150460221","59150221",9403697
"59150460222","59150222",9405944
"59150460223","59150223",9408191
"59150460224","59150224",9410438
"59150460225","59150225",9412685
"59150460226","59150226",9414932
"59150460227","59150227",9417179
"59150460228","59150228",9419426
"59150460229","59150229",9421673
"59150460230","59150230",9423920
"59150460231","59150231",9426167
"59150460232","59150232",9428414
"59150460234","59150234",9430661
"59150460235","59150235",9432908
"59150460236","59150236",9435155
"59150460237","59150237",9437402
"59150460238","59150238",9439649
"59150460239","59150239",9441896
"59150460240","59150240",9444143
"59150460241","59150241",9446390
"59150460242","59150242",9448637
"59150460243","59150243",9450884
"59150460244","59150244",9453131
"59150460245","59150245",9455378
"59150460246","59150246",9457625
"59150460249","59150249",9459872
"59150460250","59150250",9462119
"59150460251","59150251",9464366
"59150460252","59150252",9466613
"59150461733","59151733",9468860
"59150461734","59151734",9471107
"59150461735","59151735",9473354
"59150461736","59151736",9475601
"59150461737","59151737",9477848
"59150461738","59151738",9480095
"59150461756","59151756",9482342
"59150461757","59151757",9484589
"59150461758","59151758",9486836
"59150461759","59151759",9489083
"59150461760","59151760",9491330
"59150461762","59151762",9493577
"59150461763","59151763",9495824
"59150461764","59151764",9498071
"59150461765","59151765",9500318
"59150461766","59151766",9502565
"59150461767","59151767",9504812
"59150461768","59151768",9507059
"59150461769","59151769",9509306
"59150461770","59151770",9511553
"59150461771","59151771",9513800
"59150461772","59151772",9516047
"59150463358","59153358",9518294
"59150463359","59153359",9520541
"59150463397","59153397",9522788
"59150463402","59153402",9525035
"59150463533","59153533",9527282
"59150463534","59153534",9529529
"59150463570","59153570",9531776
"59150463571","59153571",9534023
"59150463572","59153572",9536270
"59150463573","59153573",9538517
"59150463575","59153575",9540764
"59150463576","59153576",9543011
"5915051","North Vancouver",9545258
"59150510073","59150073",9547505
"59150510074","59150074",9549752
"59150510075","59150075",9551999
"59150510076","59150076",9554246
"59150510077","59150077",9556493
"59150510078","59150078",9558740
"59150510079","59150079",9560987
"59150510080","59150080",9563234
"59150510081","59150081",9565481
"59150510082","59150082",9567728
"59150510083","59150083",9569975
"59150510084","59150084",9572222
"59150510085","59150085",9574469
"59150510086","59150086",9576716
"59150510087","59150087",9578963
"59150510088","59150088",9581210
"59150510089","59150089",9583457
"59150510090","59150090",9585704
"59150510091","59150091",9587951
"59150510092","59150092",9590198
"59150510093","59150093",9592445
"59150510094","59150094",9594692
"59150510095","59150095",9596939
"59150510096","59150096",9599186
"59150510097","59150097",9601433
"59150510098","59150098",9603680
"59150510099","59150099",9605927
"59150510140","59150140",9608174
"59150510141","59150141",9610421
"59150510142","59150142",9612668
"59150510143","59150143",9614915
"59150510145","59150145",9617162
"59150510146","59150146",9619409
"59150510176","59150176",9621656
"59150510178","59150178",9623903
"59150510180","59150180",9626150
"59150510181","59150181",9628397
"59150510182","59150182",9630644
"59150510183","59150183",9632891
"59150510184","59150184",9635138
"59150510185","59150185",9637385
"59150510186","59150186",9639632
"59150510187","59150187",9641879
"59150510188","59150188",9644126
"59150510189","59150189",9646373
"59150510190","59150190",9648620
"59150510191","59150191",9650867
"59150510192","59150192",9653114
"59150510193","59150193",9655361
"59150510194","59150194",9657608
"59150510195","59150195",9659855
"59150510196","59150196",9662102
"59150510197","59150197",9664349
"59150510198","59150198",9666596
"59150510199","59150199",9668843
"59150510200","59150200",9671090
"59150510201","59150201",9673337
"59150510202","59150202",9675584
"59150510203","59150203",9677831
"59150510204","59150204",9680078
"59150510205","59150205",9682325
"59150510206","59150206",9684572
"59150510210","59150210",9686819
"59150510212","59150212",9689066
"59150510213","59150213",9691313
"59150511761","59151761",9693560
"59150513234","59153234",9695807
"59150513235","59153235",9698054
"59150513236","59153236",9700301
"59150513237","59153237",9702548
"59150513238","59153238",9704795
"59150513239","59153239",9707042
"59150513241","59153241",9709289
"59150513327","59153327",9711536
"59150513328","59153328",9713783
"59150513963","59153963",9716030
"59150513965","59153965",9718277
"59150513970","59153970",9720524
"59150513971","59153971",9722771
"5915055","West Vancouver",9725018
"59150550004","59150004",9727265
"59150550005","59150005",9729512
"59150550006","59150006",9731759
"59150550007","59150007",9734006
"59150550008","59150008",9736253
"59150550009","59150009",9738500
"59150550010","59150010",9740747
"59150550012","59150012",9742994
"59150550013","59150013",9745241
"59150550014","59150014",9747488
"59150550015","59150015",9749735
"59150550016","59150016",9751982
"59150550017","59150017",9754229
"59150550018","59150018",9756476
"59150550019","59150019",9758723
"59150550020","59150020",9760970
"59150550021","59150021",9763217
"59150550022","59150022",9765464
"59150550023","59150023",9767711
"59150550024","59150024",9769958
"59150550025","59150025",9772205
"59150550027","59150027",9774452
"59150550028","59150028",9776699
"59150550029","59150029",9778946
"59150550030","59150030",9781193
"59150550031","59150031",9783440
"59150550032","59150032",9785687
"59150550033","59150033",9787934
"59150550034","59150034",9790181
"59150550035","59150035",9792428
"59150550036","59150036",9794675
"59150550037","59150037",9796922
"59150550038","59150038",9799169
"59150550039","59150039",9801416
"59150550040","59150040",9803663
"59150550041","59150041",9805910
"59150550042","59150042",9808157
"59150550043","59150043",9810404
"59150550044","59150044",9812651
"59150550045","59150045",9814898
"59150550046","59150046",9817145
"59150550047","59150047",9819392
"59150550048","59150048",9821639
"59150550049","59150049",9823886
"59150550050","59150050",9826133
"59150550051","59150051",9828380
"59150550052","59150052",9830627
"59150550053","59150053",9832874
"59150550054","59150054",9835121
"59150550055","59150055",9837368
"59150550056","59150056",9839615
"59150550059","59150059",9841862
"59150550118","59150118",9844109
"59150551739","59151739",9846356
"59150551741","59151741",9848603
"59150551742","59151742",9850850
"59150551743","59151743",9853097
"59150551744","59151744",9855344
"59150551745","59151745",9857591
"59150551746","59151746",9859838
"59150551747","59151747",9862085
"59150551748","59151748",9864332
"59150551749","59151749",9866579
"59150551750","59151750",9868826
"59150551751","59151751",9871073
"59150551752","59151752",9873320
"59150551753","59151753",9875567
"59150553329","59153329",9877814
"59150553330","59153330",9880061
"59150553331","59153331",9882308
"59150553332","59153332",9884555
"59150553333","59153333",9886802
"59150553334","59153334",9889049
"59150553406","59153406",9891296
"59150553407","59153407",9893543
"59150553461","59153461",9895790
"59150553462","59153462",9898037
"59150553463","59153463",9900284
"59150553881","59153881",9902531
"59150553882","59153882",9904778
"59150553883","59153883",9907025
"5915062","Bowen Island",9909272
"59150623663","59153663",9911519
"59150623664","59153664",9913766
"59150623665","59153665",9916013
"59150623666","59153666",9918260
"59150623667","59153667",9920507
"5915065","Lions Bay",9922754
"59150653567","59153567",9925001
"59150653568","59153568",9927248
"5915070","Pitt Meadows",9929495
"59150701774","59151774",9931742
"59150701775","59151775",9933989
"59150701810","59151810",9936236
"59150701811","59151811",9938483
"59150701816","59151816",9940730
"59150701817","59151817",9942977
"59150701818","59151818",9945224
"59150701819","59151819",9947471
"59150701820","59151820",9949718
"59150701821","59151821",9951965
"59150701822","59151822",9954212
"59150701824","59151824",9956459
"59150701825","59151825",9958706
"59150701827","59151827",9960953
"59150701828","59151828",9963200
"59150701829","59151829",9965447
"59150701830","59151830",9967694
"59150701831","59151831",9969941
"59150701832","59151832",9972188
"59150703347","59153347",9974435
"59150703554","59153554",9976682
"59150703952","59153952",9978929
"59150703953","59153953",9981176
"5915075","Maple Ridge",9983423
"59150751776","59151776",9985670
"59150751777","59151777",9987917
"59150751778","59151778",9990164
"59150751779","59151779",9992411
"59150751780","59151780",9994658
"59150751781","59151781",9996905
"59150751782","59151782",9999152
"59150751783","59151783",10001399
"59150751784","59151784",10003646
"59150751785","59151785",10005893
"59150751786","59151786",10008140
"59150751787","59151787",10010387
"59150751788","59151788",10012634
"59150751789","59151789",10014881
"59150751790","59151790",10017128
"59150751791","59151791",10019375
"59150751792","59151792",10021622
"59150751793","59151793",10023869
"59150751794","59151794",10026116
"59150751795","59151795",10028363
"59150751796","59151796",10030610
"59150751797","59151797",10032857
"59150751798","59151798",10035104
"59150751799","59151799",10037351
"59150751800","59151800",10039598
"59150751801","59151801",10041845
"59150751802","59151802",10044092
"59150751803","59151803",10046339
"59150751804","59151804",10048586
"59150751805","59151805",10050833
"59150751806","59151806",10053080
"59150751807","59151807",10055327
"59150751808","59151808",10057574
"59150751809","59151809",10059821
"59150752435","59152435",10062068
"59150752436","59152436",10064315
"59150752437","59152437",10066562
"59150752439","59152439",10068809
"59150752440","59152440",10071056
"59150752441","59152441",10073303
"59150752442","59152442",10075550
"59150752443","59152443",10077797
"59150752444","59152444",10080044
"59150752445","59152445",10082291
"59150752446","59152446",10084538
"59150752448","59152448",10086785
"59150752449","59152449",10089032
"59150752450","59152450",10091279
"59150752451","59152451",10093526
"59150752452","59152452",10095773
"59150752453","59152453",10098020
"59150752454","59152454",10100267
"59150752455","59152455",10102514
"59150752456","59152456",10104761
"59150752458","59152458",10107008
"59150752459","59152459",10109255
"59150752460","59152460",10111502
"59150752461","59152461",10113749
"59150752462","59152462",10115996
"59150752463","59152463",10118243
"59150752464","59152464",10120490
"59150752465","59152465",10122737
"59150752466","59152466",10124984
"59150752467","59152467",10127231
"59150752468","59152468",10129478
"59150752469","59152469",10131725
"59150752470","59152470",10133972
"59150752471","59152471",10136219
"59150752472","59152472",10138466
"59150752474","59152474",10140713
"59150752477","59152477",10142960
"59150752478","59152478",10145207
"59150752479","59152479",10147454
"59150752480","59152480",10149701
"59150752481","59152481",10151948
"59150752482","59152482",10154195
"59150752483","59152483",10156442
"59150752537","59152537",10158689
"59150752538","59152538",10160936
"59150752539","59152539",10163183
"59150752540","59152540",10165430
"59150752541","59152541",10167677
"59150752542","59152542",10169924
"59150752543","59152543",10172171
"59150752544","59152544",10174418
"59150752546","59152546",10176665
"59150752547","59152547",10178912
"59150752548","59152548",10181159
"59150752786","59152786",10183406
"59150752787","59152787",10185653
"59150753440","59153440",10187900
"59150753441","59153441",10190147
"59150753443","59153443",10192394
"59150753513","59153513",10194641
"59150753514","59153514",10196888
"59150753744","59153744",10199135
"59150753745","59153745",10201382
"59150753746","59153746",10203629
"59150753747","59153747",10205876
"59150753748","59153748",10208123
"59150753749","59153749",10210370
"59150753751","59153751",10212617
"59150753966","59153966",10214864
"59150753967","59153967",10217111
"59150753968","59153968",10219358
"59150753969","59153969",10221605
"59150753974","59153974",10223852
"59150753975","59153975",10226099
"59150753976","59153976",10228346
"59150753977","59153977",10230593
"59150753978","59153978",10232840
"59150753979","59153979",10235087
"59150753982","59153982",10237334
"59150753983","59153983",10239581
"59150753992","59153992",10241828
"59150753993","59153993",10244075
"59150753998","59153998",10246322
"59150753999","59153999",10248569
"5915801","Semiahmoo",10250816
"59158012579","59152579",10253063
"5915802","Tsawwassen",10255310
"59158024016","59154016",10257557
"59158024017","59154017",10259804
"5915803","Musqueam 2",10262051
"59158030952","59150952",10264298
"59158034012","59154012",10266545
"59158034013","59154013",10268792
"5915804","Coquitlam 2",10271039
"59158043004","59153004",10273286
"5915805","Coquitlam 1",10275533
"59158053030","59153030",10277780
"5915806","Burrard Inlet 3",10280027
"59158060233","59150233",10282274
"5915807","Mission 1",10284521
"59158073240","59153240",10286768
"5915808","Capilano 5",10289015
"59158084014","59154014",10291262
"59158084015","59154015",10293509
"59158084053","59154053",10295756
"59158084054","59154054",10298003
"5915809","Barnston Island 3",10300250
"59158093732","59153732",10302497
"5915810","Musqueam 4",10304744
"59158103604","59153604",10306991
"5915811","Seymour Creek 2",10309238
"59158113574","59153574",10311485
"59158113577","59153577",10313732
"5915813","Katzie 2",10315979
"59158132433","59152433",10318226
"5915816","McMillan Island 6",10320473
"59158163754","59153754",10322720
"5915825","Matsqui 4",10324967
"59158254055","59154055",10327214
"59158254056","59154056",10329461
"5915830","Katzie 1",10331708
"59158301833","59151833",10333955
"5915835","Langley 5",10336202
"59158353752","59153752",10338449
"5915840","Whonnock 1",10340696
"59158403750","59153750",10342943
"5917","Capital",10345190
"5917005","North Saanich",10347437
"59170050033","59170033",10349684
"59170050034","59170034",10351931
"59170050051","59170051",10354178
"59170050052","59170052",10356425
"59170050053","59170053",10358672
"59170050054","59170054",10360919
"59170050055","59170055",10363166
"59170050056","59170056",10365413
"59170050545","59170545",10367660
"59170050548","59170548",10369907
"59170050549","59170549",10372154
"59170050550","59170550",10374401
"59170050551","59170551",10376648
"59170050552","59170552",10378895
"59170050553","59170553",10381142
"59170050718","59170718",10383389
"59170050719","59170719",10385636
"59170050720","59170720",10387883
"59170050721","59170721",10390130
"5917010","Sidney",10392377
"59170100035","59170035",10394624
"59170100036","59170036",10396871
"59170100037","59170037",10399118
"59170100038","59170038",10401365
"59170100039","59170039",10403612
"59170100040","59170040",10405859
"59170100041","59170041",10408106
"59170100042","59170042",10410353
"59170100043","59170043",10412600
"59170100044","59170044",10414847
"59170100045","59170045",10417094
"59170100046","59170046",10419341
"59170100047","59170047",10421588
"59170100048","59170048",10423835
"59170100049","59170049",10426082
"59170100546","59170546",10428329
"59170100602","59170602",10430576
"59170100603","59170603",10432823
"59170100604","59170604",10435070
"59170100619","59170619",10437317
"59170100620","59170620",10439564
"59170100621","59170621",10441811
"5917015","Central Saanich",10444058
"59170150070","59170070",10446305
"59170150071","59170071",10448552
"59170150072","59170072",10450799
"59170150451","59170451",10453046
"59170150452","59170452",10455293
"59170150453","59170453",10457540
"59170150454","59170454",10459787
"59170150455","59170455",10462034
"59170150456","59170456",10464281
"59170150457","59170457",10466528
"59170150707","59170707",10468775
"59170150708","59170708",10471022
"59170150709","59170709",10473269
"59170150710","59170710",10475516
"59170150711","59170711",10477763
"59170150712","59170712",10480010
"59170150713","59170713",10482257
"59170150715","59170715",10484504
"59170150716","59170716",10486751
"59170150725","59170725",10488998
"59170150726","59170726",10491245
"59170150728","59170728",10493492
"59170150729","59170729",10495739
"59170150730","59170730",10497986
"59170150731","59170731",10500233
"59170150732","59170732",10502480
"59170150733","59170733",10504727
"59170150734","59170734",10506974
"5917021","Saanich",10509221
"59170210074","59170074",10511468
"59170210075","59170075",10513715
"59170210076","59170076",10515962
"59170210077","59170077",10518209
"59170210079","59170079",10520456
"59170210081","59170081",10522703
"59170210082","59170082",10524950
"59170210084","59170084",10527197
"59170210085","59170085",10529444
"59170210094","59170094",10531691
"59170210095","59170095",10533938
"59170210096","59170096",10536185
"59170210097","59170097",10538432
"59170210098","59170098",10540679
"59170210100","59170100",10542926
"59170210101","59170101",10545173
"59170210102","59170102",10547420
"59170210103","59170103",10549667
"59170210104","59170104",10551914
"59170210105","59170105",10554161
"59170210106","59170106",10556408
"59170210111","59170111",10558655
"59170210112","59170112",10560902
"59170210113","59170113",10563149
"59170210114","59170114",10565396
"59170210115","59170115",10567643
"59170210116","59170116",10569890
"59170210117","59170117",10572137
"59170210118","59170118",10574384
"59170210119","59170119",10576631
"59170210120","59170120",10578878
"59170210121","59170121",10581125
"59170210122","59170122",10583372
"59170210123","59170123",10585619
"59170210124","59170124",10587866
"59170210125","59170125",10590113
"59170210221","59170221",10592360
"59170210222","59170222",10594607
"59170210223","59170223",10596854
"59170210230","59170230",10599101
"59170210231","59170231",10601348
"59170210233","59170233",10603595
"59170210234","59170234",10605842
"59170210235","59170235",10608089
"59170210236","59170236",10610336
"59170210237","59170237",10612583
"59170210238","59170238",10614830
"59170210239","59170239",10617077
"59170210240","59170240",10619324
"59170210241","59170241",10621571
"59170210242","59170242",10623818
"59170210243","59170243",10626065
"59170210244","59170244",10628312
"59170210245","59170245",10630559
"59170210246","59170246",10632806
"59170210247","59170247",10635053
"59170210248","59170248",10637300
"59170210249","59170249",10639547
"59170210250","59170250",10641794
"59170210251","59170251",10644041
"59170210252","59170252",10646288
"59170210253","59170253",10648535
"59170210254","59170254",10650782
"59170210255","59170255",10653029
"59170210256","59170256",10655276
"59170210257","59170257",10657523
"59170210258","59170258",10659770
"59170210259","59170259",10662017
"59170210260","59170260",10664264
"59170210262","59170262",10666511
"59170210263","59170263",10668758
"59170210264","59170264",10671005
"59170210265","59170265",10673252
"59170210266","59170266",10675499
"59170210267","59170267",10677746
"59170210268","59170268",10679993
"59170210271","59170271",10682240
"59170210337","59170337",10684487
"59170210338","59170338",10686734
"59170210339","59170339",10688981
"59170210343","59170343",10691228
"59170210344","59170344",10693475
"59170210345","59170345",10695722
"59170210346","59170346",10697969
"59170210347","59170347",10700216
"59170210348","59170348",10702463
"59170210349","59170349",10704710
"59170210350","59170350",10706957
"59170210351","59170351",10709204
"59170210352","59170352",10711451
"59170210353","59170353",10713698
"59170210354","59170354",10715945
"59170210357","59170357",10718192
"59170210359","59170359",10720439
"59170210360","59170360",10722686
"59170210361","59170361",10724933
"59170210362","59170362",10727180
"59170210363","59170363",10729427
"59170210364","59170364",10731674
"59170210365","59170365",10733921
"59170210392","59170392",10736168
"59170210393","59170393",10738415
"59170210396","59170396",10740662
"59170210397","59170397",10742909
"59170210399","59170399",10745156
"59170210406","59170406",10747403
"59170210407","59170407",10749650
"59170210408","59170408",10751897
"59170210409","59170409",10754144
"59170210410","59170410",10756391
"59170210463","59170463",10758638
"59170210464","59170464",10760885
"59170210466","59170466",10763132
"59170210468","59170468",10765379
"59170210469","59170469",10767626
"59170210470","59170470",10769873
"59170210471","59170471",10772120
"59170210559","59170559",10774367
"59170210560","59170560",10776614
"59170210561","59170561",10778861
"59170210562","59170562",10781108
"59170210563","59170563",10783355
"59170210564","59170564",10785602
"59170210565","59170565",10787849
"59170210566","59170566",10790096
"59170210567","59170567",10792343
"59170210568","59170568",10794590
"59170210569","59170569",10796837
"59170210570","59170570",10799084
"59170210571","59170571",10801331
"59170210574","59170574",10803578
"59170210575","59170575",10805825
"59170210576","59170576",10808072
"59170210577","59170577",10810319
"59170210578","59170578",10812566
"59170210579","59170579",10814813
"59170210581","59170581",10817060
"59170210582","59170582",10819307
"59170210583","59170583",10821554
"59170210584","59170584",10823801
"59170210585","59170585",10826048
"59170210586","59170586",10828295
"59170210587","59170587",10830542
"59170210588","59170588",10832789
"59170210589","59170589",10835036
"59170210591","59170591",10837283
"59170210596","59170596",10839530
"59170210597","59170597",10841777
"59170210599","59170599",10844024
"59170210617","59170617",10846271
"59170210699","59170699",10848518
"59170210700","59170700",10850765
"59170210701","59170701",10853012
"59170210735","59170735",10855259
"59170210736","59170736",10857506
"59170210738","59170738",10859753
"59170210739","59170739",10862000
"59170210741","59170741",10864247
"59170210742","59170742",10866494
"59170210743","59170743",10868741
"59170210744","59170744",10870988
"59170210746","59170746",10873235
"59170210747","59170747",10875482
"59170210748","59170748",10877729
"59170210749","59170749",10879976
"59170210750","59170750",10882223
"59170210751","59170751",10884470
"59170210753","59170753",10886717
"59170210754","59170754",10888964
"59170210755","59170755",10891211
"59170210756","59170756",10893458
"59170210758","59170758",10895705
"59170210759","59170759",10897952
"59170210760","59170760",10900199
"59170210761","59170761",10902446
"59170210762","59170762",10904693
"59170210763","59170763",10906940
"59170210764","59170764",10909187
"59170210765","59170765",10911434
"59170210766","59170766",10913681
"59170210768","59170768",10915928
"59170210769","59170769",10918175
"59170210770","59170770",10920422
"59170210771","59170771",10922669
"59170210772","59170772",10924916
"59170210773","59170773",10927163
"59170210774","59170774",10929410
"59170210776","59170776",10931657
"59170210777","59170777",10933904
"59170210778","59170778",10936151
"5917027","Saltspring Island",10938398
"59170270631","59170631",10940645
"59170270632","59170632",10942892
"59170270633","59170633",10945139
"59170270634","59170634",10947386
"59170270635","59170635",10949633
"59170270636","59170636",10951880
"59170270637","59170637",10954127
"59170270638","59170638",10956374
"59170270639","59170639",10958621
"59170270640","59170640",10960868
"59170270641","59170641",10963115
"5917029","Southern Gulf Islands",10965362
"59170290630","59170630",10967609
"59170290642","59170642",10969856
"59170290643","59170643",10972103
"59170290644","59170644",10974350
"59170290645","59170645",10976597
"59170290646","59170646",10978844
"59170290647","59170647",10981091
"5917030","Oak Bay",10983338
"59170300182","59170182",10985585
"59170300184","59170184",10987832
"59170300185","59170185",10990079
"59170300186","59170186",10992326
"59170300187","59170187",10994573
"59170300189","59170189",10996820
"59170300190","59170190",10999067
"59170300191","59170191",11001314
"59170300192","59170192",11003561
"59170300193","59170193",11005808
"59170300194","59170194",11008055
"59170300195","59170195",11010302
"59170300196","59170196",11012549
"59170300205","59170205",11014796
"59170300206","59170206",11017043
"59170300207","59170207",11019290
"59170300208","59170208",11021537
"59170300209","59170209",11023784
"59170300210","59170210",11026031
"59170300211","59170211",11028278
"59170300212","59170212",11030525
"59170300214","59170214",11032772
"59170300215","59170215",11035019
"59170300216","59170216",11037266
"59170300217","59170217",11039513
"59170300218","59170218",11041760
"59170300219","59170219",11044007
"59170300220","59170220",11046254
"59170300270","59170270",11048501
"59170300590","59170590",11050748
"59170300592","59170592",11052995
"59170300593","59170593",11055242
"59170300594","59170594",11057489
"59170300595","59170595",11059736
"59170300613","59170613",11061983
"5917034","Victoria",11064230
"59170340126","59170126",11066477
"59170340127","59170127",11068724
"59170340128","59170128",11070971
"59170340129","59170129",11073218
"59170340130","59170130",11075465
"59170340131","59170131",11077712
"59170340132","59170132",11079959
"59170340133","59170133",11082206
"59170340134","59170134",11084453
"59170340135","59170135",11086700
"59170340136","59170136",11088947
"59170340137","59170137",11091194
"59170340138","59170138",11093441
"59170340139","59170139",11095688
"59170340140","59170140",11097935
"59170340141","59170141",11100182
"59170340142","59170142",11102429
"59170340143","59170143",11104676
"59170340144","59170144",11106923
"59170340145","59170145",11109170
"59170340146","59170146",11111417
"59170340147","59170147",11113664
"59170340148","59170148",11115911
"59170340149","59170149",11118158
"59170340150","59170150",11120405
"59170340151","59170151",11122652
"59170340152","59170152",11124899
"59170340153","59170153",11127146
"59170340154","59170154",11129393
"59170340155","59170155",11131640
"59170340156","59170156",11133887
"59170340157","59170157",11136134
"59170340158","59170158",11138381
"59170340159","59170159",11140628
"59170340160","59170160",11142875
"59170340161","59170161",11145122
"59170340162","59170162",11147369
"59170340163","59170163",11149616
"59170340164","59170164",11151863
"59170340165","59170165",11154110
"59170340166","59170166",11156357
"59170340167","59170167",11158604
"59170340168","59170168",11160851
"59170340169","59170169",11163098
"59170340170","59170170",11165345
"59170340171","59170171",11167592
"59170340172","59170172",11169839
"59170340174","59170174",11172086
"59170340175","59170175",11174333
"59170340177","59170177",11176580
"59170340178","59170178",11178827
"59170340179","59170179",11181074
"59170340180","59170180",11183321
"59170340181","59170181",11185568
"59170340197","59170197",11187815
"59170340198","59170198",11190062
"59170340199","59170199",11192309
"59170340200","59170200",11194556
"59170340201","59170201",11196803
"59170340202","59170202",11199050
"59170340203","59170203",11201297
"59170340204","59170204",11203544
"59170340224","59170224",11205791
"59170340225","59170225",11208038
